Date,Close
12/27/2017 16:00:00,236.2
12/28/2017 16:00:00,235.72
12/29/2017 16:00:00,235.37
1/2/2018 16:00:00,235.64
1/3/2018 16:00:00,235.63
1/4/2018 16:00:00,238.71
1/5/2018 16:00:00,240.57
1/8/2018 16:00:00,239.79
1/9/2018 16:00:00,241.28
1/10/2018 16:00:00,241.14
1/11/2018 16:00:00,242.31
1/12/2018 16:00:00,244.47
1/16/2018 16:00:00,244.74
1/17/2018 16:00:00,248.11
1/18/2018 16:00:00,245.91
1/19/2018 16:00:00,248.18
1/22/2018 16:00:00,247.3
1/23/2018 16:00:00,246.31
1/24/2018 16:00:00,247.69
1/25/2018 16:00:00,252.36
1/26/2018 16:00:00,258.63
1/29/2018 16:00:00,256.01
1/30/2018 16:00:00,251.54
1/31/2018 16:00:00,250.5
2/1/2018 16:00:00,247.94
2/2/2018 16:00:00,245.17
2/5/2018 16:00:00,231.44
2/6/2018 16:00:00,233.63
2/7/2018 16:00:00,233.19
2/8/2018 16:00:00,222.89
2/9/2018 16:00:00,225.21
2/12/2018 16:00:00,229.19
2/13/2018 16:00:00,231.36
2/14/2018 16:00:00,232
2/15/2018 16:00:00,234.87
2/16/2018 16:00:00,236.67
2/20/2018 16:00:00,235.07
2/21/2018 16:00:00,232.18
2/22/2018 16:00:00,236
2/23/2018 16:00:00,237.02
2/26/2018 16:00:00,244.14
2/27/2018 16:00:00,240.78
2/28/2018 16:00:00,235.51
3/1/2018 16:00:00,231.34
3/2/2018 16:00:00,230.37
3/5/2018 16:00:00,232.81
3/6/2018 16:00:00,233.66
3/7/2018 16:00:00,235.57
3/8/2018 16:00:00,236.34
3/9/2018 16:00:00,241.35
3/12/2018 16:00:00,239.8
3/13/2018 16:00:00,237.57
3/14/2018 16:00:00,234.29
3/15/2018 16:00:00,235.87
3/16/2018 16:00:00,237.22
3/19/2018 16:00:00,231.56
3/20/2018 16:00:00,232.45
3/21/2018 16:00:00,234.14
3/22/2018 16:00:00,223.17
3/23/2018 16:00:00,215.36
3/26/2018 16:00:00,220.24
3/27/2018 16:00:00,215.87
3/28/2018 16:00:00,216.54
3/29/2018 16:00:00,219.52
4/2/2018 16:00:00,212.62
4/3/2018 16:00:00,216.33
4/4/2018 16:00:00,217.56
4/5/2018 16:00:00,218.67
4/6/2018 16:00:00,212.25
4/9/2018 16:00:00,212.81
4/10/2018 16:00:00,216.98
4/11/2018 16:00:00,214.33
4/12/2018 16:00:00,216.42
4/13/2018 16:00:00,215.52
4/16/2018 16:00:00,217.7
4/17/2018 16:00:00,220.09
4/18/2018 16:00:00,219.52
4/19/2018 16:00:00,218.85
4/20/2018 16:00:00,217.75
4/23/2018 16:00:00,215.88
4/24/2018 16:00:00,201.13
4/25/2018 16:00:00,198.84
4/26/2018 16:00:00,197.09
4/27/2018 16:00:00,196.12
4/30/2018 16:00:00,194.39
5/1/2018 16:00:00,195.02
5/2/2018 16:00:00,194.5
5/3/2018 16:00:00,195.68
5/4/2018 16:00:00,199.36
5/7/2018 16:00:00,200.26
5/8/2018 16:00:00,201.74
5/9/2018 16:00:00,203.42
5/10/2018 16:00:00,205.03
5/11/2018 16:00:00,205.16
5/14/2018 16:00:00,205.76
5/15/2018 16:00:00,202.41
5/16/2018 16:00:00,200.21
5/17/2018 16:00:00,200.36
5/18/2018 16:00:00,198.96
5/21/2018 16:00:00,201.76
5/22/2018 16:00:00,198.97
5/23/2018 16:00:00,198.67
5/24/2018 16:00:00,199.41
5/25/2018 16:00:00,199.03
5/29/2018 16:00:00,195.74
5/30/2018 16:00:00,198.68
5/31/2018 16:00:00,197.23
6/1/2018 16:00:00,199.59
6/4/2018 16:00:00,201.06
6/5/2018 16:00:00,201.2
6/6/2018 16:00:00,203.86
