Date,Close
10/12/2015 16:00:00,18.86
10/13/2015 16:00:00,18.5
10/14/2015 16:00:00,18.6
10/15/2015 16:00:00,19.02
10/16/2015 16:00:00,18.46
10/19/2015 16:00:00,18.58
10/20/2015 16:00:00,18.58
10/21/2015 16:00:00,18.22
10/22/2015 16:00:00,18.94
10/23/2015 16:00:00,18.96
10/26/2015 16:00:00,18.69
10/27/2015 16:00:00,18.36
10/28/2015 16:00:00,19.58
10/29/2015 16:00:00,19.37
10/30/2015 16:00:00,19.29
11/2/2015 16:00:00,21.08
11/3/2015 16:00:00,20.97
11/4/2015 16:00:00,20.69
11/5/2015 16:00:00,21.18
11/6/2015 16:00:00,21.93
11/9/2015 16:00:00,21.22
11/10/2015 16:00:00,21.18
11/11/2015 16:00:00,21.44
11/12/2015 16:00:00,20.63
11/13/2015 16:00:00,20.77
11/16/2015 16:00:00,20.66
11/17/2015 16:00:00,20.43
11/18/2015 16:00:00,21.04
11/19/2015 16:00:00,21.01
11/20/2015 16:00:00,21.23
11/23/2015 16:00:00,21.3
11/24/2015 16:00:00,21.44
11/25/2015 16:00:00,21.54
11/27/2015 16:00:00,21.72
11/30/2015 16:00:00,22.04
12/1/2015 16:00:00,22.32
12/2/2015 16:00:00,21.41
12/3/2015 16:00:00,21.21
12/4/2015 16:00:00,21.14
12/7/2015 16:00:00,20.82
12/8/2015 16:00:00,20.14
12/9/2015 16:00:00,20.35
12/10/2015 16:00:00,20.18
12/11/2015 16:00:00,19.69
12/14/2015 16:00:00,19.28
12/15/2015 16:00:00,19.55
12/16/2015 16:00:00,19.94
12/17/2015 16:00:00,19.22
12/18/2015 16:00:00,18.67
12/21/2015 16:00:00,18.73
12/22/2015 16:00:00,19.11
12/23/2015 16:00:00,19.8
12/24/2015 16:00:00,19.61
12/28/2015 16:00:00,19.48
12/29/2015 16:00:00,19.87
12/30/2015 16:00:00,19.68
12/31/2015 16:00:00,19.31
1/4/2016 16:00:00,19.07
1/5/2016 16:00:00,18.89
1/6/2016 16:00:00,18.28
1/7/2016 16:00:00,18.12
1/8/2016 16:00:00,16.85
1/11/2016 16:00:00,16.86
1/12/2016 16:00:00,16.79
1/13/2016 16:00:00,16.34
1/14/2016 16:00:00,16.64
1/15/2016 16:00:00,16.64
1/19/2016 16:00:00,16.85
1/20/2016 16:00:00,16.99
1/21/2016 16:00:00,17.12
1/22/2016 16:00:00,17.53
1/25/2016 16:00:00,17.21
1/26/2016 16:00:00,17.87
1/27/2016 16:00:00,17.53
1/28/2016 16:00:00,17.88
1/29/2016 16:00:00,18.03
2/1/2016 16:00:00,18.28
2/2/2016 16:00:00,17.34
2/3/2016 16:00:00,17.65
2/4/2016 16:00:00,17.95
2/5/2016 16:00:00,17.56
2/8/2016 16:00:00,17.28
2/9/2016 16:00:00,17.12
2/10/2016 16:00:00,17.19
2/11/2016 16:00:00,17.14
2/12/2016 16:00:00,17.59
2/16/2016 16:00:00,18.1
2/17/2016 16:00:00,18.31
2/18/2016 16:00:00,18.05
2/19/2016 16:00:00,17.97
2/22/2016 16:00:00,18.2
2/23/2016 16:00:00,18.31
2/24/2016 16:00:00,18.24
2/25/2016 16:00:00,18.21
2/26/2016 16:00:00,18.33
2/29/2016 16:00:00,18.11
3/1/2016 16:00:00,19.96
3/2/2016 16:00:00,19.73
3/3/2016 16:00:00,19.96
3/4/2016 16:00:00,20.13
3/7/2016 16:00:00,20.87
3/8/2016 16:00:00,19.95
3/9/2016 16:00:00,20.67
3/10/2016 16:00:00,20.17
3/11/2016 16:00:00,20.15
3/14/2016 16:00:00,20.1
3/15/2016 16:00:00,19.72
3/16/2016 16:00:00,20.12
3/17/2016 16:00:00,21.07
3/18/2016 16:00:00,20.87
3/21/2016 16:00:00,20.94
3/22/2016 16:00:00,21.11
3/23/2016 16:00:00,20.63
3/24/2016 16:00:00,20.95
3/28/2016 16:00:00,20.91
3/29/2016 16:00:00,21.3
3/30/2016 16:00:00,21.2
3/31/2016 16:00:00,21.09
4/1/2016 16:00:00,21.14
4/4/2016 16:00:00,20.5
4/5/2016 16:00:00,20.26
4/6/2016 16:00:00,20.58
4/7/2016 16:00:00,20.45
4/8/2016 16:00:00,20.34
4/11/2016 16:00:00,20.62
4/12/2016 16:00:00,21.38
4/13/2016 16:00:00,21.6
4/14/2016 16:00:00,21.41
4/15/2016 16:00:00,21.35
4/18/2016 16:00:00,21.53
4/19/2016 16:00:00,21.58
4/20/2016 16:00:00,21.32
4/21/2016 16:00:00,21.08
4/22/2016 16:00:00,21.43
4/25/2016 16:00:00,20.89
4/26/2016 16:00:00,21.42
4/27/2016 16:00:00,21.51
4/28/2016 16:00:00,21.2
4/29/2016 16:00:00,21.23
5/2/2016 16:00:00,21.45
5/3/2016 16:00:00,19.21
5/4/2016 16:00:00,19.25
5/5/2016 16:00:00,19.26
5/6/2016 16:00:00,19.53
5/9/2016 16:00:00,19.21
5/10/2016 16:00:00,19.54
5/11/2016 16:00:00,19.57
5/12/2016 16:00:00,19.39
5/13/2016 16:00:00,19.11
5/16/2016 16:00:00,19.36
5/17/2016 16:00:00,19.12
5/18/2016 16:00:00,19.34
5/19/2016 16:00:00,18.92
5/20/2016 16:00:00,19.48
5/23/2016 16:00:00,19.39
5/24/2016 16:00:00,19.73
5/25/2016 16:00:00,19.86
5/26/2016 16:00:00,19.6
5/27/2016 16:00:00,19.7
5/31/2016 16:00:00,19.99
6/1/2016 16:00:00,20.25
6/2/2016 16:00:00,20.09
6/3/2016 16:00:00,20.09
6/6/2016 16:00:00,20.51
6/7/2016 16:00:00,20.38
6/8/2016 16:00:00,20.79
6/9/2016 16:00:00,20.57
6/10/2016 16:00:00,19.81
6/13/2016 16:00:00,19.17
6/14/2016 16:00:00,19.1
6/15/2016 16:00:00,18.61
6/16/2016 16:00:00,18.52
6/17/2016 16:00:00,19.03
6/20/2016 16:00:00,19.21
6/21/2016 16:00:00,19.29
6/22/2016 16:00:00,19.19
6/23/2016 16:00:00,19.62
6/24/2016 16:00:00,18.3
6/27/2016 16:00:00,17.51
6/28/2016 16:00:00,18.56
6/29/2016 16:00:00,18.87
6/30/2016 16:00:00,19.51
7/1/2016 16:00:00,19.44
7/5/2016 16:00:00,18.77
7/6/2016 16:00:00,19.16
7/7/2016 16:00:00,19.17
7/8/2016 16:00:00,19.83
7/11/2016 16:00:00,20.4
7/12/2016 16:00:00,20.58
7/13/2016 16:00:00,20.8
7/14/2016 16:00:00,20.44
7/15/2016 16:00:00,20.45
7/18/2016 16:00:00,20.11
7/19/2016 16:00:00,19.87
7/20/2016 16:00:00,20.04
7/21/2016 16:00:00,20
7/22/2016 16:00:00,20.15
7/25/2016 16:00:00,20.2
7/26/2016 16:00:00,20.51
7/27/2016 16:00:00,20.68
7/28/2016 16:00:00,20.53
7/29/2016 16:00:00,20.52
8/1/2016 16:00:00,20.51
8/2/2016 16:00:00,20.15
8/3/2016 16:00:00,19.19
8/4/2016 16:00:00,18.87
8/5/2016 16:00:00,19.06
8/8/2016 16:00:00,18.87
8/9/2016 16:00:00,19.04
8/10/2016 16:00:00,18.72
8/11/2016 16:00:00,18.67
8/12/2016 16:00:00,18.57
8/15/2016 16:00:00,18.85
8/16/2016 16:00:00,18.56
8/17/2016 16:00:00,18.42
8/18/2016 16:00:00,19.16
8/19/2016 16:00:00,18.97
8/22/2016 16:00:00,19.07
8/23/2016 16:00:00,19
8/24/2016 16:00:00,18.8
8/25/2016 16:00:00,18.83
8/26/2016 16:00:00,18.6
8/29/2016 16:00:00,18.62
8/30/2016 16:00:00,18.55
8/31/2016 16:00:00,18.52
9/1/2016 16:00:00,18.54
9/2/2016 16:00:00,19.01
9/6/2016 16:00:00,19.11
9/7/2016 16:00:00,19.58
9/8/2016 16:00:00,19.71
9/9/2016 16:00:00,18.19
9/12/2016 16:00:00,18.24
9/13/2016 16:00:00,17.8
9/14/2016 16:00:00,17.36
9/15/2016 16:00:00,17.38
9/16/2016 16:00:00,17.43
9/19/2016 16:00:00,17.51
9/20/2016 16:00:00,17.9
9/21/2016 16:00:00,18.27
9/22/2016 16:00:00,18.87
9/23/2016 16:00:00,18.59
9/26/2016 16:00:00,18.51
9/27/2016 16:00:00,18.61
9/28/2016 16:00:00,19.19
9/29/2016 16:00:00,18.96
9/30/2016 16:00:00,19.07
10/3/2016 16:00:00,19.23
10/4/2016 16:00:00,19.52
10/5/2016 16:00:00,19.85
10/6/2016 16:00:00,19.83
10/7/2016 16:00:00,19.57
10/10/2016 16:00:00,19.77
10/11/2016 16:00:00,19.17
10/12/2016 16:00:00,19.05
10/13/2016 16:00:00,18.84
10/14/2016 16:00:00,18.57
10/17/2016 16:00:00,18.53
10/18/2016 16:00:00,18.77
10/19/2016 16:00:00,18.56
10/20/2016 16:00:00,18.67
10/21/2016 16:00:00,18.7
10/24/2016 16:00:00,19.08
10/25/2016 16:00:00,18.93
10/26/2016 16:00:00,18.65
10/27/2016 16:00:00,18.72
10/28/2016 16:00:00,18.72
10/31/2016 16:00:00,18.51
11/1/2016 16:00:00,18.41
11/2/2016 16:00:00,18.56
11/3/2016 16:00:00,18.9
11/4/2016 16:00:00,19
11/7/2016 16:00:00,19.4
11/8/2016 16:00:00,19.58
11/9/2016 16:00:00,21.18
11/10/2016 16:00:00,21.94
11/11/2016 16:00:00,23.27
11/14/2016 16:00:00,24.1
11/15/2016 16:00:00,24.14
11/16/2016 16:00:00,24.18
11/17/2016 16:00:00,23.99
11/18/2016 16:00:00,23.72
11/21/2016 16:00:00,24.07
11/22/2016 16:00:00,25.35
11/23/2016 16:00:00,25.4
11/25/2016 16:00:00,25.4
11/28/2016 16:00:00,24.6
11/29/2016 16:00:00,24.5
11/30/2016 16:00:00,24.19
12/1/2016 16:00:00,24.24
12/2/2016 16:00:00,24.1
12/5/2016 16:00:00,24.54
12/6/2016 16:00:00,24.72
12/7/2016 16:00:00,25.02
12/8/2016 16:00:00,25.89
12/9/2016 16:00:00,25.85
12/12/2016 16:00:00,25.84
12/13/2016 16:00:00,25.26
12/14/2016 16:00:00,24.76
12/15/2016 16:00:00,25.49
12/16/2016 16:00:00,25.42
12/19/2016 16:00:00,25.52
12/20/2016 16:00:00,25.85
12/21/2016 16:00:00,25.35
12/22/2016 16:00:00,24.98
12/23/2016 16:00:00,24.89
12/27/2016 16:00:00,25.16
12/28/2016 16:00:00,24.4
12/29/2016 16:00:00,23.95
12/30/2016 16:00:00,23.7
1/3/2017 16:00:00,24.04
1/4/2017 16:00:00,24.56
1/5/2017 16:00:00,23.95
1/6/2017 16:00:00,23.88
1/9/2017 16:00:00,23
1/10/2017 16:00:00,24.36
1/11/2017 16:00:00,23.61
1/12/2017 16:00:00,22.8
1/13/2017 16:00:00,22.81
1/17/2017 16:00:00,21.75
1/18/2017 16:00:00,21.79
1/19/2017 16:00:00,22.01
1/20/2017 16:00:00,22
1/23/2017 16:00:00,22.06
1/24/2017 16:00:00,23.04
1/25/2017 16:00:00,23.78
1/26/2017 16:00:00,23.62
1/27/2017 16:00:00,23.5
1/30/2017 16:00:00,23.19
1/31/2017 16:00:00,23.26
2/1/2017 16:00:00,23.22
2/2/2017 16:00:00,23.16
2/3/2017 16:00:00,23.62
2/6/2017 16:00:00,23.17
2/7/2017 16:00:00,23.16
2/8/2017 16:00:00,22.62
2/9/2017 16:00:00,23.02
2/10/2017 16:00:00,22.97
2/13/2017 16:00:00,23.24
2/14/2017 16:00:00,23.18
2/15/2017 16:00:00,23.56
2/16/2017 16:00:00,23.15
2/17/2017 16:00:00,22.49
2/21/2017 16:00:00,23.18
2/22/2017 16:00:00,23.04
2/23/2017 16:00:00,22.34
2/24/2017 16:00:00,22.48
2/27/2017 16:00:00,23
2/28/2017 16:00:00,22.76
3/1/2017 16:00:00,25.42
3/2/2017 16:00:00,24.05
3/3/2017 16:00:00,23.62
3/6/2017 16:00:00,23.24
3/7/2017 16:00:00,23.02
3/8/2017 16:00:00,22.87
3/9/2017 16:00:00,22.7
3/10/2017 16:00:00,23.13
3/13/2017 16:00:00,22.99
3/14/2017 16:00:00,22.58
3/15/2017 16:00:00,22.76
3/16/2017 16:00:00,22.79
3/17/2017 16:00:00,22.89
3/20/2017 16:00:00,23.08
3/21/2017 16:00:00,22.05
3/22/2017 16:00:00,21.97
3/23/2017 16:00:00,22.13
3/24/2017 16:00:00,21.97
3/27/2017 16:00:00,22.15
3/28/2017 16:00:00,22.4
3/29/2017 16:00:00,22.53
3/30/2017 16:00:00,22.89
3/31/2017 16:00:00,22.91
4/3/2017 16:00:00,22.3
4/4/2017 16:00:00,22.69
4/5/2017 16:00:00,22.66
4/6/2017 16:00:00,22.89
4/7/2017 16:00:00,23.08
4/10/2017 16:00:00,23.14
4/11/2017 16:00:00,23.24
4/12/2017 16:00:00,22.63
4/13/2017 16:00:00,21.97
4/17/2017 16:00:00,21.99
4/18/2017 16:00:00,22.3
4/19/2017 16:00:00,22.38
4/20/2017 16:00:00,22.98
4/21/2017 16:00:00,22.18
4/24/2017 16:00:00,22.86
4/25/2017 16:00:00,23.09
4/26/2017 16:00:00,23.59
4/27/2017 16:00:00,23.67
4/28/2017 16:00:00,22.82
5/1/2017 16:00:00,21.3
5/2/2017 16:00:00,21.18
5/3/2017 16:00:00,21.2
5/4/2017 16:00:00,20.61
5/5/2017 16:00:00,20.1
5/8/2017 16:00:00,20.23
5/9/2017 16:00:00,20
5/10/2017 16:00:00,19.88
5/11/2017 16:00:00,19.67
5/12/2017 16:00:00,19.4
5/15/2017 16:00:00,19.55
5/16/2017 16:00:00,19.5
5/17/2017 16:00:00,19.41
5/18/2017 16:00:00,19.23
5/19/2017 16:00:00,19.47
5/22/2017 16:00:00,19.48
5/23/2017 16:00:00,20.87
5/24/2017 16:00:00,19.98
5/25/2017 16:00:00,19.83
5/26/2017 16:00:00,19.78
5/30/2017 16:00:00,19.63
5/31/2017 16:00:00,19.79
6/1/2017 16:00:00,20.28
6/2/2017 16:00:00,20.27
6/5/2017 16:00:00,20
6/6/2017 16:00:00,19.96
6/7/2017 16:00:00,19.9
6/8/2017 16:00:00,20.32
6/9/2017 16:00:00,21.1
6/12/2017 16:00:00,21.03
6/13/2017 16:00:00,21.1
6/14/2017 16:00:00,21.16
6/15/2017 16:00:00,20.95
6/16/2017 16:00:00,20.73
6/19/2017 16:00:00,20.58
6/20/2017 16:00:00,20.28
6/21/2017 16:00:00,19.88
6/22/2017 16:00:00,20.25
6/23/2017 16:00:00,20.71
6/26/2017 16:00:00,21.27
6/27/2017 16:00:00,21.21
6/28/2017 16:00:00,21.56
6/29/2017 16:00:00,21.64
6/30/2017 16:00:00,21.88
7/3/2017 16:00:00,22.23
7/5/2017 16:00:00,22.35
7/6/2017 16:00:00,22.17
7/7/2017 16:00:00,22.38
7/10/2017 16:00:00,22.37
7/11/2017 16:00:00,22.67
7/12/2017 16:00:00,22.86
7/13/2017 16:00:00,23.47
7/14/2017 16:00:00,23.48
7/17/2017 16:00:00,23.62
7/18/2017 16:00:00,23.25
7/19/2017 16:00:00,23.98
7/20/2017 16:00:00,23.86
7/21/2017 16:00:00,23.71
7/24/2017 16:00:00,23.64
7/25/2017 16:00:00,23.67
7/26/2017 16:00:00,23.52
7/27/2017 16:00:00,23.86
7/28/2017 16:00:00,23.89
7/31/2017 16:00:00,23.94
8/1/2017 16:00:00,24.14
8/2/2017 16:00:00,19.61
8/3/2017 16:00:00,19.31
8/4/2017 16:00:00,20.12
8/7/2017 16:00:00,20.68
8/8/2017 16:00:00,20.77
8/9/2017 16:00:00,20.3
8/10/2017 16:00:00,20.31
8/11/2017 16:00:00,20.42
8/14/2017 16:00:00,20.88
8/15/2017 16:00:00,20.62
8/16/2017 16:00:00,20.56
8/17/2017 16:00:00,20.26
8/18/2017 16:00:00,20.3
8/21/2017 16:00:00,20.41
8/22/2017 16:00:00,20.61
8/23/2017 16:00:00,20.55
8/24/2017 16:00:00,20.56
8/25/2017 16:00:00,21
8/28/2017 16:00:00,21.14
8/29/2017 16:00:00,21.28
8/30/2017 16:00:00,21.22
8/31/2017 16:00:00,21.67
9/1/2017 16:00:00,21.56
9/5/2017 16:00:00,21.16
9/6/2017 16:00:00,21.29
9/7/2017 16:00:00,21.18
9/8/2017 16:00:00,21.17
9/11/2017 16:00:00,21.48
9/12/2017 16:00:00,21.94
9/13/2017 16:00:00,22.02
9/14/2017 16:00:00,22.33
9/15/2017 16:00:00,22.28
9/18/2017 16:00:00,22.13
9/19/2017 16:00:00,22.6
9/20/2017 16:00:00,22.45
9/21/2017 16:00:00,22.66
9/22/2017 16:00:00,22.81
9/25/2017 16:00:00,22.92
9/26/2017 16:00:00,23.14
9/27/2017 16:00:00,23.49
9/28/2017 16:00:00,23.46
9/29/2017 16:00:00,23.28
10/2/2017 16:00:00,23.55
10/3/2017 16:00:00,21.55
10/4/2017 16:00:00,22.01
10/5/2017 16:00:00,22.11
10/6/2017 16:00:00,22.45
10/9/2017 16:00:00,22.11
10/10/2017 16:00:00,22.25
10/11/2017 16:00:00,22.46
10/12/2017 16:00:00,22.53
10/13/2017 16:00:00,22.57
10/16/2017 16:00:00,22.74
10/17/2017 16:00:00,22.68
10/18/2017 16:00:00,22.59
10/19/2017 16:00:00,22.53
10/20/2017 16:00:00,22.57
10/23/2017 16:00:00,22.46
10/24/2017 16:00:00,22.49
10/25/2017 16:00:00,22.4
10/26/2017 16:00:00,23.18
10/27/2017 16:00:00,23.58
10/30/2017 16:00:00,23.26
10/31/2017 16:00:00,23.29
11/1/2017 16:00:00,23.14
11/2/2017 16:00:00,25.57
11/3/2017 16:00:00,25.88
11/6/2017 16:00:00,26.97
11/7/2017 16:00:00,26.27
11/8/2017 16:00:00,27.11
11/9/2017 16:00:00,27.19
11/10/2017 16:00:00,26.89
11/13/2017 16:00:00,26.96
11/14/2017 16:00:00,26.79
11/15/2017 16:00:00,26.68
11/16/2017 16:00:00,26.72
11/17/2017 16:00:00,26.74
11/20/2017 16:00:00,27.02
11/21/2017 16:00:00,27.59
11/22/2017 16:00:00,27.37
11/24/2017 13:00:00,27.4
11/27/2017 16:00:00,26.83
11/28/2017 16:00:00,27.6
11/29/2017 16:00:00,27.88
11/30/2017 16:00:00,27.63
12/1/2017 16:00:00,27.25
12/4/2017 16:00:00,27.43
12/5/2017 16:00:00,26.95
12/6/2017 16:00:00,27.32
12/7/2017 16:00:00,26.99
12/8/2017 16:00:00,27.22
12/11/2017 16:00:00,26.78
12/12/2017 16:00:00,26.07
12/13/2017 16:00:00,25.94
12/14/2017 16:00:00,25.3
12/15/2017 16:00:00,25.56
12/18/2017 16:00:00,26.26
12/19/2017 16:00:00,25.46
12/20/2017 16:00:00,25.77
12/21/2017 16:00:00,25.18
12/22/2017 16:00:00,25.12
12/26/2017 16:00:00,25.06
12/27/2017 16:00:00,25.57
12/28/2017 16:00:00,25.61
12/29/2017 16:00:00,25.43
1/2/2018 16:00:00,25.4
1/3/2018 16:00:00,25.3
1/4/2018 16:00:00,25.49
1/5/2018 16:00:00,25.48
1/8/2018 16:00:00,25.86
1/9/2018 16:00:00,25.9
1/10/2018 16:00:00,25.65
1/11/2018 16:00:00,26.21
1/12/2018 16:00:00,26.34
1/16/2018 16:00:00,25.67
1/17/2018 16:00:00,25.81
1/18/2018 16:00:00,25.39
1/19/2018 16:00:00,25.97
1/22/2018 16:00:00,25.92
1/23/2018 16:00:00,25.66
1/24/2018 16:00:00,25.4
1/25/2018 16:00:00,25.51
1/26/2018 16:00:00,25.59
1/29/2018 16:00:00,25.6
1/30/2018 16:00:00,25.33
1/31/2018 16:00:00,25.08
2/1/2018 16:00:00,25.12
2/2/2018 16:00:00,24.85
2/5/2018 16:00:00,23.44
2/6/2018 16:00:00,23.85
2/7/2018 16:00:00,24.01
2/8/2018 16:00:00,23.91
2/9/2018 16:00:00,23.89
2/12/2018 16:00:00,23.57
2/13/2018 16:00:00,23.76
2/14/2018 16:00:00,24.13
2/15/2018 16:00:00,24.31
2/16/2018 16:00:00,24.14
2/20/2018 16:00:00,24.26
2/21/2018 16:00:00,24.36
2/22/2018 16:00:00,24.6
2/23/2018 16:00:00,24.11
2/26/2018 16:00:00,24.31
2/27/2018 16:00:00,23.97
2/28/2018 16:00:00,22.96
3/1/2018 16:00:00,22.11
3/2/2018 16:00:00,22.3
3/5/2018 16:00:00,22.62
3/6/2018 16:00:00,23.11
3/7/2018 16:00:00,23.59
3/8/2018 16:00:00,23.02
3/9/2018 16:00:00,23.5
3/12/2018 16:00:00,23.1
3/13/2018 16:00:00,22.98
3/14/2018 16:00:00,22.64
3/15/2018 16:00:00,22.4
3/16/2018 16:00:00,22.99
3/19/2018 16:00:00,22.94
3/20/2018 16:00:00,22.79
3/21/2018 16:00:00,23.1
3/22/2018 16:00:00,22.33
3/23/2018 16:00:00,21.95
3/26/2018 16:00:00,22.34
3/27/2018 16:00:00,22.15
3/28/2018 16:00:00,22.38
3/29/2018 16:00:00,22.91
4/2/2018 16:00:00,22.28
4/3/2018 16:00:00,22.83
4/4/2018 16:00:00,23.01
4/5/2018 16:00:00,23.66
4/6/2018 16:00:00,22.79
4/9/2018 16:00:00,23.05
4/10/2018 16:00:00,23.78
4/11/2018 16:00:00,24.27
4/12/2018 16:00:00,24.71
4/13/2018 16:00:00,24.73
4/16/2018 16:00:00,23.91
4/17/2018 16:00:00,24.01
4/18/2018 16:00:00,24.16
4/19/2018 16:00:00,23.53
4/20/2018 16:00:00,23.11
4/23/2018 16:00:00,24
4/24/2018 16:00:00,24.02
4/25/2018 16:00:00,23.56
4/26/2018 16:00:00,23.14
4/27/2018 16:00:00,23.07
4/30/2018 16:00:00,22.69
5/1/2018 16:00:00,22.78
5/2/2018 16:00:00,22.81
5/3/2018 16:00:00,22.68
5/4/2018 16:00:00,23.1
5/7/2018 16:00:00,24.15
5/8/2018 16:00:00,24.5
5/9/2018 16:00:00,24.38
5/10/2018 16:00:00,24.87
5/11/2018 16:00:00,24.92
5/14/2018 16:00:00,24.76
5/15/2018 16:00:00,24.79
5/16/2018 16:00:00,25.31
5/17/2018 16:00:00,25.41
5/18/2018 16:00:00,25.61
5/21/2018 16:00:00,26.17
5/22/2018 16:00:00,26.06
5/23/2018 16:00:00,26.04
5/24/2018 16:00:00,25.95
5/25/2018 16:00:00,25.93
5/29/2018 16:00:00,25.77
5/30/2018 16:00:00,26.26
5/31/2018 16:00:00,25.7
6/1/2018 16:00:00,26.09
6/4/2018 16:00:00,26.21
6/5/2018 16:00:00,26.66
6/6/2018 16:00:00,26.5
